id,y
750363,4.055419454758198e-05
750364,0.0017089717214745196
750365,0.00017179365424760992
750366,0.0001510498026357738
750367,0.000659337735848365
750368,0.0004801801767887187
750369,0.0404324964100227
750370,0.0008084731535271896
750371,0.0006333349590962265
750372,0.000277240042100842
750373,0.00022462928938533534
750374,0.00014383136694893592
750375,0.12259164362055656
750376,0.00010437584233238245
750377,0.010701504815419208
750378,0.35494098780695443
750379,0.13962852930686268
750380,0.014887016717694287
750381,0.00033715450016307024
750382,0.0010553620794910578
750383,0.0360931580960415
750384,0.01360768231070568
750385,0.0006811278868501732
750386,0.959270771358316
750387,0.0010536035397135741
750388,4.7373400536659234e-05
750389,1.3718180441364742e-05
750390,0.04641323367916177
750391,0.7950111075775672
750392,0.000390882184810016
750393,0.0031055122834546473
750394,0.0006103894511049269
750395,9.981603372530702e-06
750396,0.31579098539866
750397,0.07759471395191637
750398,0.0071400175601494306
750399,0.00011859461784858228
750400,0.0001597474580820937
750401,0.005818707007127553
750402,0.00018845363113692952
750403,0.36145479173688316
750404,0.00012560861714383845
750405,0.16603751373141357
750406,0.22482711292111968
750407,0.0012001632431170204
750408,0.0025856560901452506
750409,0.0012131628888341103
750410,0.00032041920715225386
750411,0.0019503832544331867
750412,0.007054470654171386
750413,0.03357521996782368
750414,0.8698317903220076
750415,0.896543721007348
750416,0.8576432954508011
750417,0.5718438345701629
750418,0.0412256871960871
750419,0.04167249981338821
750420,0.9675163008559441
750421,7.032898021164656e-05
750422,0.015551620766906518
750423,0.0031291781795416787
750424,2.4191905432041872e-05
750425,1.8472161587585738e-05
750426,0.42249207877502054
750427,0.155471592724917
750428,3.155309728689659e-05
750429,0.666404526391611
750430,0.0003994585830155909
750431,0.0019009209856441613
750432,0.004166544187568459
750433,0.00020852368912940576
750434,0.000380476706502636
750435,0.00013374819833293164
750436,0.8177357521356675
750437,6.703098072506175e-05
750438,0.00019891926362650855
750439,0.00439174766165548
750440,0.33839149870607355
750441,0.0004378340754911196
750442,0.5056428722410933
750443,0.029508615810315112
750444,0.002888906675325008
750445,0.00025508078850128795
750446,0.7329543821707524
750447,9.777779923313216e-05
750448,0.9644455792840135
750449,0.00034767660614724237
750450,0.014601883061477056
750451,0.010813742969007055
750452,1.342033735972021e-05
750453,0.3113331352123687
750454,0.7429804619131489
750455,0.00023908243906435047
750456,0.00044585018052742176
750457,0.00023593750842627726
750458,0.00010747113223211031
750459,0.00015649121096593068
750460,0.020761577125332345
750461,0.05936493909455616
750462,0.00026099070312799583
750463,0.0025699777822907727
750464,0.0001677941117923384
750465,0.9892236723632243
750466,0.00044440007857575594
750467,8.391516627973167e-06
750468,0.0002490743905142986
750469,0.0009972106667911727
750470,0.0010779160535008905
750471,0.00032646830584983884
750472,0.00019790084526369816
750473,0.0065649146316452255
750474,2.9979630388445097e-05
750475,0.9896210203450908
750476,0.00014788302790835357
750477,0.06430070085286442
750478,0.029244032797349398
750479,0.07366955437015021
750480,0.4010988211749744
750481,0.4396065233018862
750482,0.0009587985923481031
750483,0.5981806840698946
750484,0.05248166922491074
750485,6.048456542403346e-05
750486,3.9827831930413695e-05
750487,0.00028905956765269914
750488,8.490132920922648e-05
750489,0.00014022346725912525
750490,4.0861897214819205e-05
750491,0.02419907881247806
750492,5.787303488819807e-05
750493,0.00011818598910749835
750494,0.00017291655314874562
750495,0.00021739673538635442
750496,7.377190641457928e-05
750497,0.00020110045800441435
750498,0.19569344327753185
750499,0.0013121933934189926
750500,0.0008997553057670945
750501,0.006664436492649807
750502,0.0006939562634818783
750503,7.604087116894113e-05
750504,0.0002075847090122327
750505,2.9496400332011692e-05
750506,0.005013200664646911
750507,0.5121880414534694
750508,0.7933602439216858
750509,0.9327435955436618
750510,0.00018777872289746773
750511,0.6435715143159166
750512,0.000512245786070888
750513,1.323659191932451e-05
750514,0.002618394332074242
750515,0.0009944980677130222
750516,0.7578733207709529
750517,0.08539722362221894
750518,8.424625025944619e-05
750519,0.024153295439562423
750520,0.043157391757666114
750521,0.11262900106517716
750522,0.5800008577682348
750523,0.041194202096815465
750524,0.5290298849713309
750525,0.0003541129254171205
750526,0.4201072251914272
750527,0.0003215308632867158
750528,0.02655422824254831
750529,5.706747351801878e-05
750530,5.21307383709947e-05
750531,8.088797922304254e-05
750532,0.036049998847559696
750533,0.0011538077129530538
750534,0.02938000713704909
750535,0.32034587219979094
750536,0.0024336382980660806
750537,7.83254314726755e-05
750538,0.0017154530926473505
750539,0.3024660572202992
750540,0.09750382274630923
750541,0.00037718319093301713
750542,0.0002624216482011145
750543,5.840192436575899e-05
750544,0.00939600157506278
750545,0.00319330624332808
750546,0.0001837518089190471
750547,0.0005209229241578333
750548,0.0011772730761193308
750549,1.2993866584061502e-05
750550,0.0011694499205032974
750551,0.00011515125919317218
750552,0.0010357034738146282
750553,0.05241973685124732
750554,0.8346832290891395
750555,0.0016178277743261805
750556,7.129182145816487e-05
750557,2.8017500335156003e-05
750558,0.645598978528302
750559,0.0002091757793542245
750560,0.021026364869311216
750561,3.523824961686094e-05
750562,0.013004827533128106
750563,0.0032176071871191135
750564,0.16014037954676866
750565,0.009677943489644594
750566,0.0001340129099588017
750567,4.4851499804642546e-05
750568,8.810933843735675e-05
750569,0.7865069033073443
750570,0.06512650681076299
750571,2.5057624071563653e-05
750572,0.9770526522227697
750573,0.0003254872402094262
750574,0.8851242696503938
750575,0.0007279449307618443
750576,0.2805075624763968
750577,0.00874776656715838
750578,0.5472368188765314
750579,0.031067888197122095
750580,0.0002634182327452386
750581,0.0001473799472131694
750582,0.000292729617196515
750583,0.00040941861474382593
750584,0.0004660361613941088
750585,0.09643819775993605
750586,1.2166101466292338e-05
750587,0.8181716319677976
750588,0.00011092306048200091
750589,0.4799161266214576
750590,0.0020375847417523785
750591,0.00026043763239562174
750592,0.03790860363538868
750593,0.772422229170412
750594,0.00038203321468665045
750595,0.11905106261721322
750596,0.0002046307921754255
750597,0.19957210573281406
750598,4.477266121623178e-05
750599,0.0002634848965107487
750600,0.0012451768750662581
750601,0.0004946035785610072
750602,0.0005516524313335252
750603,0.0002352355736728636
750604,0.0038447344456459713
750605,0.0011716118031137154
750606,0.7667139115549686
750607,0.00010798150774402291
750608,7.073722528644317e-05
750609,0.11549571588532313
750610,0.00012444828287856997
750611,0.1838848507309508
750612,0.05865273837731887
750613,2.419498693382314e-05
750614,0.888353500056705
750615,5.691555965315741e-05
750616,0.57315994632119
750617,4.010208475565787e-05
750618,0.001123830958970873
750619,0.0064358593979621
750620,5.866841985476993e-05
750621,0.0005617066707299945
750622,0.16520396178733973
750623,0.00010856418002994442
750624,0.00016341766424643887
750625,0.0004108412899357966
750626,0.5186564002193228
750627,0.0008129362313462166
750628,0.7244270439971785
750629,0.4887631692269055
750630,0.00451201177607759
750631,0.0005884066066408913
750632,0.000700372826347286
750633,5.3195433995490534e-05
750634,4.258313398715223e-05
750635,0.0816308397190708
750636,0.0003156353331183736
750637,0.00041952759466939093
750638,0.3465072270079401
750639,0.7956905386515573
750640,0.6518214941856318
750641,0.36654522342622514
750642,1.7465792870912544e-05
750643,0.0008880725829429504
750644,0.00036362453862235093
750645,0.00043352727665684713
750646,0.00023824198176450003
750647,1.6790520384217058e-05
750648,0.08199828823415102
750649,0.08287945626030857
750650,0.9480304021033148
750651,8.047481946103287e-05
750652,0.00019322741119297312
750653,0.000858725539081256
750654,0.00039801549122397474
750655,0.0003486966815621764
750656,4.2648524781453206e-05
750657,0.008105623544857166
750658,0.002434223026822068
750659,0.044393131364348706
750660,0.003991896540285703
750661,0.00021931347850639925
750662,0.0003094077439186302
750663,0.037127273878332395
750664,0.34599031695163673
750665,0.057846451615740535
750666,0.0024762718732500694
750667,0.25470638311061616
750668,0.0030104466239709907
750669,0.01311533639499991
750670,0.06923566628434008
750671,0.858653868633001
750672,5.1351909591932634e-05
750673,0.0016449002952924876
750674,0.0006364216666439217
750675,0.0004320727585306144
750676,0.4525750916012313
750677,0.11738781951885877
750678,4.964864322713407e-05
750679,0.926527910301074
750680,0.9908604433746435
750681,0.0017759578752573912
750682,3.976209147016917e-05
750683,0.0003898015184391323
750684,0.024097404762983343
750685,0.0003694063122211957
750686,0.977662692639889
750687,0.09514633490631749
750688,0.00019377032843009961
750689,0.016603469094077016
750690,0.000752131803510901
750691,2.612673111390135e-05
750692,8.073605632310813e-05
750693,0.4281475685434797
750694,0.16597889713466654
750695,0.13252413168021648
750696,0.010276120956849374
750697,0.9889396915839821
750698,0.00014382230965169767
750699,4.80043433219332e-05
750700,0.01731124697436137
750701,0.0017196117055112636
750702,0.9489509950390614
750703,5.720705533480379e-05
750704,0.9542194922380073
750705,0.00021913628382298246
750706,9.201459337647804e-05
750707,0.000318475168470087
750708,0.00010253338207283504
750709,0.0008577782242617195
750710,0.0005390012248754489
750711,0.31015333721633065
750712,0.4252885769643896
750713,0.10927624492891862
750714,0.7411596892746459
750715,0.001082663159565476
750716,0.01389086765484742
750717,0.04326409487110653
750718,0.0001452673201601654
750719,0.0004952682950767308
750720,7.922143006031638e-05
750721,0.00032419643926715397
750722,0.0009877066512067956
750723,0.002356530335225469
750724,0.2509675819180796
750725,0.589977245075736
750726,0.00032977369884678106
750727,0.00011535139508981591
750728,0.43462726277973385
750729,0.00014098590962234353
750730,6.443141018739953e-05
750731,0.10377890538932111
750732,0.006339658295846391
750733,0.24637948529238393
750734,0.0003129002769915644
750735,0.2435716903244286
750736,0.7327620997416846
750737,0.1265366004660112
750738,0.00042456236567761933
750739,0.009289704226809765
750740,0.0004550985160653362
750741,0.0001401352494358015
750742,0.033388493363984716
750743,3.874566947893375e-05
750744,0.7965843897257043
750745,0.09033407772635013
750746,0.00020931603493960706
750747,6.367210459942454e-05
750748,0.00016507719987369384
750749,0.00013229445867994085
750750,0.0008261359318929191
750751,5.597591381478753e-05
750752,0.00012880720342962174
750753,0.0002544679439559355
750754,0.0013653314607874852
750755,0.0014101032553419685
750756,0.0006075981526411529
750757,0.07390546966985038
750758,0.9595346481499342
750759,0.007310077064416686
750760,0.00012383109899569147
750761,0.00010459335775816258
750762,0.0011102066437514175
750763,0.051852213660516934
750764,0.00018705757700797967
750765,0.0011153043249393342
750766,5.971095167632869e-05
750767,0.0008932891067593799
750768,0.0001792215790813165
750769,0.00036137238873330655
750770,0.00018463837140895406
750771,0.0016041464947528828
750772,0.0043160529943342745
750773,0.015534818718150599
750774,0.1702242959794729
750775,1.6826405406245718e-05
750776,0.18262971039116238
750777,0.14922890764775804
750778,0.6646787769954013
750779,0.3946714951432506
750780,0.002812939888521656
750781,0.9660272130519716
750782,0.6242968309789583
750783,0.009562026435104677
750784,0.00011247121238809064
750785,0.002902722052835525
750786,0.7907271938514219
750787,0.0037269752126344218
750788,0.0013948816422722618
750789,4.914176703724145e-05
750790,1.8500260002465313e-05
750791,0.0013371419808901306
750792,0.0004749095001717321
750793,0.00022842232093623106
750794,0.23851649955773674
750795,4.354581297729935e-06
750796,0.00017638308047517707
750797,0.1661337403801909
750798,0.928669994324948
750799,0.12890770896865397
750800,0.0005077082836550217
750801,0.00015170883652872294
750802,0.00038204128836806636
750803,0.0007578282994209329
750804,0.42691486159882913
750805,0.0005668708055126695
750806,0.0047678120483493555
750807,0.0001316499794319906
750808,5.823034390451696e-05
750809,0.9773547573166251
750810,4.590898575554007e-05
750811,0.725103942815938
750812,0.00014844127007828474
750813,0.0005049260947240847
750814,0.9711235037490599
750815,1.0616881112086137e-05
750816,0.3926768601868184
750817,0.0062599073729195445
750818,0.0006164221369288389
750819,0.008082068223638304
750820,0.00014962003200332379
750821,0.020551971226849597
750822,0.007238209830389341
750823,0.005818578983267738
750824,0.06594549239069564
750825,0.0017959333730074426
750826,0.004784599497676423
750827,0.0019884197422209353
750828,0.9210728350300925
750829,0.6978785054222425
750830,0.0018318067246292744
750831,0.0003424967087674191
750832,0.0009895472049489794
750833,0.17768471388787763
750834,0.0019571896913997697
750835,0.19157762112759877
750836,0.005170617526447179
750837,0.00018954368055410157
750838,6.814896304639088e-05
750839,0.001245628345041397
750840,0.0010509200152666227
750841,0.038280334218676104
750842,0.000252167155740951
750843,0.7056248307563905
750844,0.6108790276129954
750845,0.09087009955552189
750846,0.8370710278816489
750847,0.053615942126574175
750848,0.00025364321326348913
750849,0.000546930152736319
750850,0.00036742820442868805
750851,0.011683691740548006
750852,1.8821375505216207e-05
750853,0.0018608164980461778
750854,0.0008203889330056598
750855,5.7269383594599976e-05
750856,0.00026174760745947085
750857,0.010895717958582806
750858,0.0013048345794582283
750859,0.0005518514609389786
750860,0.06297824167492808
750861,0.7102745315953913
750862,0.5698469292963781
750863,0.0027243096891444774
750864,3.227284073488703e-05
750865,0.00019705578203550557
750866,0.0001995089116755993
750867,0.09544908304529731
750868,0.0001458627854618031
750869,0.14403908266443263
750870,0.0009457522554018621
750871,1.6059500514384072e-05
750872,0.08324758403425908
750873,0.00012286143159157865
750874,0.06959123338693776
750875,0.33096090178494403
750876,0.009267837031300307
750877,0.0020669761399344376
750878,4.0255689432302284e-05
750879,0.05262322124993056
750880,0.4793715741945167
750881,0.0005366892839553392
750882,0.0004974438808787772
750883,0.055642683800982765
750884,0.11993001341939954
750885,0.004060126707920603
750886,0.8001086926807848
750887,0.000341830053641383
750888,0.021458237674262932
750889,0.03555787529681365
750890,0.004272535200840044
750891,9.634876471260434e-05
750892,0.3076828508403407
750893,0.00034825372591169715
750894,9.928547646689511e-05
750895,0.01296780789602366
750896,0.014798606384019976
750897,0.7437600755961965
750898,8.845221080138836e-05
750899,0.0008505083381640989
750900,0.9410387855464306
750901,0.0007009469424829683
750902,0.00038298173718546486
750903,0.6807957769356086
750904,0.00026902486784041095
750905,0.026462057123287724
750906,0.05947044732293834
750907,0.0005107724484051481
750908,0.00025904798026900094
750909,0.2626940160525736
750910,0.04334975330001628
750911,0.0005879411780292438
750912,0.00043772376295251545
750913,0.5971518017190414
750914,0.00177083026129209
750915,0.000702404516340264
750916,0.596546445553939
750917,4.4462989195338924e-05
750918,0.032727768959020354
750919,0.43472039477075286
750920,0.0007551429849169286
750921,0.00108643712349961
750922,0.0005676244518997078
750923,0.00030780476467475115
750924,0.0014372562533358098
750925,0.00034657376608746395
750926,0.0008921343847890848
750927,0.0006278367725124658
750928,0.00017329726088096675
750929,0.9075768791313429
750930,0.08643148679582946
750931,0.001718240471343516
750932,0.5970881591014905
750933,0.0001401147086981259
750934,0.08928553471938629
750935,0.0007732430711529832
750936,0.0007397906076583146
750937,0.012496025541316472
750938,0.08721260756972869
750939,0.000966919068655418
750940,0.0400115182134253
750941,0.00012042751400360439
750942,0.1779044490476378
750943,0.00048840798113955
750944,0.0010478854294024738
750945,7.383711398956203e-05
750946,0.0006220999061500452
750947,0.0018196683405206178
750948,0.0009719595011212604
750949,0.0007076637929080214
750950,0.028525166803406
750951,0.0005857358584532614
750952,0.4367133690740723
750953,0.00011644628193003493
750954,0.0015779216276122657
750955,0.004233041228230084
750956,0.0001739847233053846
750957,0.03579653936734052
750958,0.00026877206191219165
750959,0.10255460570615502
750960,0.0002444766206133705
750961,0.15481745512268072
750962,5.54242418494553e-05
750963,0.18701389069969634
750964,0.00010529867426802905
750965,0.21321247238176658
750966,0.6872248241997373
750967,0.9198649676472682
750968,0.003442434688500705
750969,0.0029860155915834826
750970,0.5264117707173056
750971,9.441942562231905e-05
750972,0.2946748729798136
750973,0.00044995206117108793
750974,0.30392054242028455
750975,0.794875279225077
750976,0.10571261694230087
750977,6.579559295371605e-05
750978,0.02747183744539774
750979,0.03897696121982813
750980,1.3735549446075124e-05
750981,0.00017359733240117196
750982,0.005064467843001124
750983,0.013189370508263267
750984,0.0014087182643410065
750985,2.0074511089714012e-05
750986,0.0001225445303014669
750987,0.0010506134947585587
750988,0.007669109007969955
750989,0.00045674710746684637
750990,0.7783571472814177
750991,0.9716067989247406
750992,0.00019025365792176685
750993,0.0004270335417076941
750994,0.6227080064999119
750995,0.797031821844146
750996,0.0003087907660039695
750997,0.5038383521012013
750998,0.07702330235561818
750999,0.00024316326195033687
751000,0.0002252277599500514
751001,0.9498533292026492
751002,0.0007233870774371681
751003,3.814142659793209e-05
751004,5.4425496705017924e-05
751005,0.00331542647761287
751006,0.5177437500295947
751007,0.00018074698949395503
751008,5.294197473505944e-06
751009,0.0006081402161134392
751010,0.0002214983488199183
751011,0.9695434081612738
751012,0.035680746170817255
751013,0.0008492404165979928
751014,0.0007016153745101075
751015,1.3819176121358348e-05
751016,0.0002788694494033912
751017,6.283714503050266e-05
751018,0.00881545977917421
751019,0.03221022295042605
751020,0.0003162217880680246
751021,3.0449949894751502e-05
751022,0.3654037707308614
751023,0.0002410003986843003
751024,0.00019595541062300762
751025,0.0004108338171371098
751026,0.0002175901138975385
751027,3.144414706366194e-05
751028,7.379202909121383e-05
751029,0.07330790241334047
751030,0.003621578824608841
751031,0.6016108429540514
751032,0.8544708248902224
751033,0.001848033287943135
751034,0.0009350569929451334
751035,2.0450380610799312e-05
751036,0.00019191290645806966
751037,0.007057129447062214
751038,0.06463398416009357
751039,0.0003149485939081203
751040,0.015534700495070325
751041,0.5835416788566966
751042,0.0005934566070532276
751043,0.000379500598226191
751044,6.735924470203883e-05
751045,1.794871806252702e-05
751046,0.0018236371156994636
751047,1.7695899627044415e-05
751048,0.9835932161738161
751049,0.013732768274267355
751050,0.0001297110604058081
751051,0.00020169088326078052
751052,0.00027562637185933386
751053,0.00024507623403320666
751054,0.00016840134699295294
751055,0.019213980718280687
751056,0.00010519602541355729
751057,2.221037676431302e-05
751058,0.000422349822477005
751059,5.206045708586839e-05
751060,0.00041466606525487334
751061,0.8852418035298454
751062,0.003394381208507839
751063,0.004117971538418809
751064,0.021099011171011345
751065,0.026486596006825475
751066,0.871487951472794
751067,8.659831212948335e-05
751068,0.4866073079368163
751069,3.8568971264033455e-05
751070,0.13614185703347478
751071,0.2667386844042377
751072,7.465719554126703e-05
751073,0.0012693084660803686
751074,0.06943718417044181
751075,0.013324420830154912
751076,6.351158525115338e-05
751077,0.14371328578991122
751078,0.942629355071669
751079,0.12653556225526819
751080,0.0018918550933636324
751081,0.00012126706240359094
751082,0.000119173470576008
751083,0.0005230127718697483
751084,0.04096898011340028
751085,6.892358686629223e-05
751086,0.1629443126361373
751087,0.0002936092065226944
751088,0.004895752354733674
751089,0.0006042644450683602
751090,0.3918075506232851
751091,8.477642288643491e-05
751092,0.0016087733919485081
751093,1.4472378659767958e-05
751094,0.8267590716932842
751095,0.02992624688908441
751096,4.4211859467327156e-05
751097,0.0033948238016077636
751098,0.019689742431653272
751099,0.0007937229561566413
751100,0.0014304775537861791
